"date","Appliances","lights","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","T_out","Press_mm_hg","RH_out","Windspeed","Visibility","Tdewpoint","rv1","rv2"
2016-01-23 09:50:00,120,10,17.1,43.6633333333333,16.2,43.79,17.6,41.6633333333333,15.19,43,15.4877777777778,49.3938888888889,6.06,99.9,15.63,38.6266666666667,16.5,46.59,15.1,43.09,5.93333333333333,768.983333333333,99.1666666666667,3.16666666666667,35,5.85,43.4047758113593,43.4047758113593
2016-04-05 22:00:00,50,0,23,41.76,20.3566666666667,45.03,24.6,38.59,21.3233333333333,41.8266666666667,21.1,52.0633333333333,7.46666666666667,44.3666666666667,21.79,34.7327272727273,23.5,39.1054545454545,20.76,39.6333333333333,9.1,753.8,79,3,40,5.7,39.7334263892844,39.7334263892844
2016-05-22 04:40:00,60,0,24.5809090909091,51.1538181818182,23.9189189189189,49.6793693693694,27.0761818181818,45.1709090909091,23.8891891891892,47.9154054054054,22.8081081081081,53.3814864864865,20.7383783783784,32.855,23.7459459459459,44.9768918918919,24.5883636363636,52.5945454545455,23.2174545454545,49.4909090909091,15.4,749.7,89,3,40,13.4666666666667,2.46655173832551,2.46655173832551
2016-04-08 21:40:00,40,10,21.9633333333333,43.1633333333333,19.76,45.3633333333333,23.2,39.59,21,38.79,20.58,50.994,7.96666666666667,33.0266666666667,21.29,34.55,24.29,39.6933333333333,20.2,37.7925,8.06666666666667,753.266666666667,83.3333333333333,1.33333333333333,25.3333333333333,5.43333333333333,46.0307264234871,46.0307264234871
2016-03-22 07:50:00,60,0,21.1,38.09,17.9266666666667,42.4,21.79,36.4,20.3233333333333,35.79,19.1,46.56,0.533333333333333,63.6333333333333,19.7,36.06,21.6,41.5266666666667,19.29,40.1266666666667,2.25,758.183333333333,97,1,34.5,1.76666666666667,32.0734008564614,32.0734008564614
2016-02-27 14:30:00,190,0,20.7,37.73,19.5,36.1266666666667,21.3266666666667,38.5,20.5,33.9,18,46.9,7.12333333333333,25.4966666666667,20.6,28.896,22.2,36.2233333333333,18.1,39.4333333333333,6.4,750.8,49,6.5,40,-3.7,1.50314908241853,1.50314908241853
2016-05-21 21:30:00,90,0,24.7763636363636,48.1477272727273,24.654954954955,45.1637237237237,26.6422727272727,42.7863636363636,24.0828828828829,46.0985585585586,23.0211711711712,51.9394369369369,23.7057657657658,13.0033333333333,23.9977477477477,43.0079954954955,24.2795454545455,50.1318181818182,23.1431818181818,47.5363636363636,18.85,752.95,74,2,40,14.1,9.10542155615985,9.10542155615985
2016-04-15 07:20:00,220,20,22,45.3666666666667,19.6,48.8333333333333,25,42.1333333333333,22,41.6,20.5,51.4,10,61.29,21.0285714285714,37.5257142857143,22.79,46.134,20.79,45.9,9.66666666666667,747.833333333333,92,4.66666666666667,28.3333333333333,8.43333333333333,36.7402863688767,36.7402863688767
2016-05-10 14:00:00,50,0,25.1,47.4666666666667,25.5,44.3242857142857,26.7,42.09,25.5,45,23.89,50.09,23.7,8.59,24.79,44.754,25.2,48.59,24.1,47.656,17,750.4,88,2,40,14.9,0.857832434121519,0.857832434121519
2016-03-13 18:10:00,90,20,22.2,35.1666666666667,20.5,35.2333333333333,20.79,35.6633333333333,20.8233333333333,33.7566666666667,18.6333333333333,44,8.96,24.83,22.89,26.9,24.89,33.7266666666667,19.39,37.7,8.43333333333333,768.45,60,5.5,27.5,1.08333333333333,42.3767606727779,42.3767606727779
2016-02-25 01:40:00,60,0,21.29,37.9,19.29,38.26,20.6,38.7,21.6666666666667,36.3633333333333,18.7,52.9,-0.433333333333333,84.0266666666667,19.6,35.8528571428571,22,42.43,18.1,38.86,0.8,755.866666666667,89.3333333333333,2,23,-0.766666666666667,1.61826226394624,1.61826226394624
2016-05-15 18:50:00,100,20,23.6,37.3633333333333,22.1,37.09,24.2,35.736,24.2,34.93,23,38.1633333333333,10.7566666666667,16.5566666666667,23.6,29.6633333333333,25.772,35.332,22.79,33.94,11.3,760.916666666667,63.3333333333333,3,30.8333333333333,4.58333333333333,19.8742940090597,19.8742940090597
2016-04-21 09:30:00,50,0,21.6,37.4,22.43,35.4,22.7,35.59,22.39,34.79,20,45.7,13.05,6.85,21.254,32.32,21.5666666666667,39.2,20.3233333333333,37.73,9.3,762.65,68.5,4,27.5,3.7,33.7949724984355,33.7949724984355
2016-04-19 14:40:00,50,0,21.8566666666667,38.79,22.2,36.29,22.2,36.9,22,37.045,19.89,45.4,15.5,1,20.89,31.5857142857143,21.2,39.3266666666667,20.29,38.4666666666667,12.9333333333333,765.633333333333,55.6666666666667,2.66666666666667,47,4.23333333333333,24.3736617732793,24.3736617732793
2016-02-04 09:30:00,350,0,20.79,43.09,19.89,42.2,21.5333333333333,42.3783333333333,20.8233333333333,42.0966666666667,18.6277777777778,54.7488888888889,4.46666666666667,95.9333333333333,18.29,37.59,20.8788888888889,45.8872222222222,18.3233333333333,46.76,4.25,762.15,95.5,7,59.5,3.6,28.4712056745775,28.4712056745775
2016-03-24 09:40:00,70,20,21.2,39.79,18.6,43.6266666666667,22,38.23,20.9266666666667,37.8266666666667,19.29,48.09,7.56333333333333,54.2966666666667,20.29,36.3266666666667,22,41.9,19.39,40.3633333333333,6.83333333333333,756.833333333333,80.3333333333333,2.33333333333333,23.3333333333333,3.66666666666667,12.6672144280747,12.6672144280747
2016-02-10 12:50:00,70,0,20.6666666666667,41.0633333333333,19.7633333333333,39.2666666666667,21.1333333333333,40.03,19.39,40.76,18.89,49.4611111111111,6.09,93.3,19.39,37.845,21.65,43.8961111111111,19.2,44.2,4.91666666666667,741.883333333333,92.1666666666667,6.5,30,3.76666666666667,17.5180815043859,17.5180815043859
2016-04-17 03:50:00,50,0,21.7,39.59,18.2,44.9,23.7,38.3266666666667,21.1,37.79,20.6,46.2,0.5,50.76,20.978,33,23.2,40.59,20.89,44.9,1.38333333333333,751.633333333333,97,1,62.5,0.966666666666667,32.6531994156539,32.6531994156539
2016-03-26 01:20:00,60,0,22.7,37.9333333333333,19.1333333333333,42.2,23.29,37.5,20.6,40.4,19.6722222222222,47.1694444444444,1.79111111111111,68.02,20.8566666666667,36.6333333333333,22.89,44.245,19.79,41.1566666666667,3,758.8,89.3333333333333,1.66666666666667,27.3333333333333,1.33333333333333,10.2891954476945,10.2891954476945
2016-04-28 11:50:00,50,0,20.79,35.1266666666667,21.6,32.09,21.5,35,21.1666666666667,34.7,18.7,44.26,7.35666666666667,48.5,19.1,28.9633333333333,20.73,36.09,19,33.09,7.55833333333333,756.216666666667,66.0833333333333,3.83333333333333,40,1.58333333333333,9.93334983941168,9.93334983941168
2016-01-27 00:10:00,50,20,21.29,45.23,20.76,44.06,20.73,45,21.29,44.8,18,67.1811111111111,9.69,88.1,18.4022222222222,45.0372222222222,17.89,49.2,17,47.4,9.88333333333333,759.433333333333,80.1666666666667,10,40,6.51666666666667,26.2350944452919,26.2350944452919
2016-01-19 20:10:00,460,10,19.3233333333333,40.8,18.1,40.1633333333333,20.0666666666667,43.03,17.5,36.5,16.96,67.76,-4.99722222222222,83.54,18,30.3566666666667,20.3233333333333,41.06,16.5,36.3266666666667,-3.25,758.2,89.8333333333333,0.333333333333333,61.8333333333333,-4.73333333333333,38.1302346009761,38.1302346009761
2016-02-10 10:50:00,150,10,20.79,42.23,20.1,40.2,21.6,40.9,19.79,40.23,19,49.8683333333333,5.56,93,19.5277777777778,39.41,21.6277777777778,46.3605555555556,19,41.9666666666667,5.13333333333333,741.116666666667,90.3333333333333,5.16666666666667,40,3.6,39.4162014476024,39.4162014476024
2016-01-12 04:10:00,50,0,20.29,46.545,19.6333333333333,44.6266666666667,20.29,45.5,20.0333333333333,46.29,18.5333333333333,50,4.59,95.03,17.89,45.92,19.1,54.5,17.0333333333333,48.59,4.91666666666667,739.65,92.6666666666667,5.83333333333333,40,3.76666666666667,38.3155335322954,38.3155335322954
2016-04-26 01:40:00,60,0,21.29,38.4,18.5,40,21.7,36.29,21.2,35.9,19.79,50.06,2.26,54.3333333333333,20.5,31.7,22.8566666666667,43.93,19.5,38,2.73333333333333,748.833333333333,91,2.66666666666667,40,1.4,34.1974072740413,34.1974072740413
2016-04-10 01:00:00,50,0,21.9266666666667,40.59,19.39,44.06,22.8566666666667,39.6633333333333,20.4266666666667,38.6266666666667,20,46.6371428571429,6.695,56.395,21.7,37.26,22.79,41.59,20.1333333333333,41.6266666666667,6.6,751.2,97,1,29,6.1,20.0094834552146,20.0094834552146
2016-05-12 06:50:00,60,0,24.79,47,22.736,49.5,26.0428571428571,43.4571428571429,25.1,44.09,23.8566666666667,52.8633333333333,13.1966666666667,57.29,24.6,41.4,25.6,48.834,23.912,47.334,11.1666666666667,744.316666666667,98.6666666666667,1,14.8333333333333,11.0166666666667,49.1239803144708,49.1239803144708
2016-05-02 18:20:00,100,0,23.2,38.4233333333333,22.9633333333333,35.5,23.0666666666667,36.1633333333333,22.5,36.79,20.2,52.9333333333333,16.5333333333333,6.93333333333333,20.7128571428571,34.7514285714286,23.6333333333333,40.6566666666667,19.79,38.0257142857143,15.6,760.8,59,4,40,7.43333333333333,13.880397437606,13.880397437606
2016-02-16 19:30:00,120,30,21.73,38.8933333333333,19.7,36.8266666666667,21,36.7233333333333,19.39,34.2,19.5333333333333,39.2,-1.73,63.5266666666667,20.8233333333333,25.39,22.6,32.9633333333333,18.29,38.7,0.45,770.05,71.5,1,34.5,-4.2,26.8982587149367,26.8982587149367
2016-04-21 20:00:00,90,0,23,37.09,22.39,35.3633333333333,23.2,36.4666666666667,22.89,34.2257142857143,20.79,41.3633333333333,16.29,1,22.2,32.518,23,38.7233333333333,20.2,35.6,15.5,759.5,56,4,40,6.7,36.4712618058547,36.4712618058547
2016-01-31 22:10:00,90,10,22.8566666666667,46.3333333333333,21.89,45.59,21.89,46.79,19.6,50.09,20.5,57.6722222222222,11.6,99.9,19.0833333333333,50.3816666666667,21.89,53,17.1,51.09,11.6333333333333,754.416666666667,93.5,8,25.5,10.6166666666667,14.2249861382879,14.2249861382879
2016-05-25 16:50:00,180,0,24.39,37.79,24.23,34.6266666666667,25.1625,37.79,24.39,38.9,20.6714285714286,52.44,18.7633333333333,1,23.254,34.2,24.56,39.2,21.8233333333333,36.73,15.9833333333333,756.2,51.8333333333333,1.16666666666667,29.1666666666667,6.01666666666667,4.5284049003385,4.5284049003385
2016-05-08 02:10:00,60,0,24.5,39,22.79,39.245,25.7,38.79,24.2,37.29,22.39,51.23,12.618,25.74,23.7642857142857,39.5514285714286,24.754,44.09,22.5,42.9571428571429,12.25,751.783333333333,85.1666666666667,1.16666666666667,37.8333333333333,9.78333333333333,49.9721278902143,49.9721278902143
2016-05-16 02:30:00,60,0,23,39.7,20.5666666666667,41.5,25.2642857142857,37.59,23.39,36.79,22.84,42.6175,8,50.09,23.39,33.29,25.4371428571429,41.1942857142857,22.79,41.3528571428571,7.9,761.2,99,1,23.5,7.7,9.96292191557586,9.96292191557586
2016-01-25 08:00:00,50,0,20,43.7,19,44.03,20.2,44.4,17.39,46.9,17.89,50.5933333333333,6.33333333333333,99.9,16.29,43.1388888888889,17.79,49.4555555555556,16.5,50,6.8,764.1,95,3,21,6.1,26.4902227558196,26.4902227558196
2016-01-12 15:00:00,50,0,20,44.09,19,43.1266666666667,19.89,44.8266666666667,19.5,43,17.7,51,6.96666666666667,79.49,17.9725,39,18.4633333333333,47,17.1,43.79,6.9,743.8,76,5,40,2.9,1.77702897926793,1.77702897926793
2016-03-18 16:20:00,50,0,21.39,35.59,19.39,37.4333333333333,21.29,34.79,20.89,33.4,18.6,46.29,9.2,37.6333333333333,19.79,29,22.2,34.7,19.7,37.79,7.06666666666667,762.1,79.6666666666667,4,40,3.7,11.3680989015847,11.3680989015847
2016-02-11 20:40:00,130,20,23.1,42.0266666666667,22.39,40.7,21.79,43.56,20.26,45.4333333333333,20.4694444444444,65.4227777777778,2.53,91.09,20.3066666666667,39.1377777777778,23.29,43.8977777777778,18.5,40.9666666666667,2.56666666666667,748.766666666667,96.6666666666667,1.66666666666667,50.3333333333333,2.1,17.0335635426454,17.0335635426454
2016-03-22 23:40:00,50,0,22.76,38.73,20.29,41.3266666666667,22.1,37.59,21.29,37.5,20.7,46.39,5.9,68.2266666666667,19.8233333333333,36.4633333333333,23.4633333333333,41.4666666666667,19.7,39.29,5.73333333333333,756.166666666667,93.6666666666667,3.33333333333333,61.3333333333333,4.76666666666667,8.14316468313336,8.14316468313336
2016-04-21 17:40:00,360,0,23.0333333333333,37.5966666666667,23,33.2966666666667,23.2,35.6266666666667,22.89,34.2,21,38.6933333333333,19.6,1,22.39,30.138,22.5,38.56,20.2,36.2,18.3,759.833333333333,42.3333333333333,4,32.6666666666667,5.1,1.16829213220626,1.16829213220626
2016-02-26 05:50:00,50,0,20.29,38.9333333333333,18.4266666666667,40.3266666666667,21.29,38.79,20.29,36.29,18.79,42.8214285714286,1.29,83.4,19.2,37.5,20.6,43.59,17.9633333333333,41.4,1,755.333333333333,95.1666666666667,1,44.6666666666667,0.333333333333333,5.44822080992162,5.44822080992162
2016-03-28 14:50:00,190,0,23.29,38.25,22.6,36.4266666666667,24.2,39.9175,21.5,39.23,20.1333333333333,45.06,13.6,25.9633333333333,22.1,32.8633333333333,23.3066666666667,37.165,20.5,42.5,11.1,742.45,62.6666666666667,11,40,4.16666666666667,38.6765314964578,38.6765314964578
2016-04-02 15:30:00,60,0,21.2,39.9,20.5333333333333,39.6633333333333,21.8566666666667,37.6633333333333,20,38.7,19.39,44.79,14.66,18.03,20.29,34.29,21.39,39.79,19.79,38.29,10.55,755.75,73,2.5,22,5.85,29.301511705853,29.301511705853
2016-01-28 19:50:00,30,0,19.2,44,18.29,44.2,19.79,43.9666666666667,17.8233333333333,44.3266666666667,17.1,51.9,1.35666666666667,92.66,18.39,38.9,18.3961111111111,45.4055555555556,17.1,45.3633333333333,3.13333333333333,765.783333333333,88.5,3.83333333333333,27,1.4,12.1328440494835,12.1328440494835
2016-01-15 17:00:00,90,0,22.39,37.8633333333333,21.8677777777778,37.1755555555556,21.2,39.59,20.2203703703704,40.8651851851852,20.1444444444444,42.055,1.9,95.545,17.7,36.525,18.4116666666667,44.2394444444444,17.39,42.26,2.2,756.6,94,7,61,1.3,33.3873813739046,33.3873813739046
2016-03-01 12:30:00,50,0,20,37.9566666666667,18.39,37.1333333333333,20.39,35.79,19.2,33.56,17.6,43.09,4.62333333333333,66.49,18.73,28.9633333333333,20.1,36.7,18.1,36.8633333333333,3.6,757.75,84.5,8.5,32,1.15,9.53361002029851,9.53361002029851
2016-02-16 16:30:00,50,0,21.79,34.7,20,35.29,21.2,35.09,20,34.1266666666667,19.26,38.4,4.26,44.7266666666667,22,25.26,22.76,31.9266666666667,18.39,40,4.4,770.55,52.5,2.5,40,-4.55,49.4485426344909,49.4485426344909
2016-03-18 14:10:00,50,0,21,37.5666666666667,18.6333333333333,38.76,21.1,35.2,20.6,33.09,18.5,48.1333333333333,8.3,37.73,19.7,28.79,21.23,35.6633333333333,19.5,35.3633333333333,6.96666666666667,762.716666666667,72.3333333333333,2.16666666666667,24,2.21666666666667,26.0460535180755,26.0460535180755
2016-03-12 15:10:00,90,0,20.79,33.3666666666667,19.5333333333333,31.8,19.79,34.03,20.7,33.5,17.89,42.29,9.69,20.6666666666667,22.0666666666667,27.2,25.1333333333333,36.1966666666667,18.89,38.95,9.38333333333333,766.783333333333,54.6666666666667,3.83333333333333,21.6666666666667,0.683333333333333,38.1626667222008,38.1626667222008
2016-05-13 22:40:00,60,0,25.5,39.5,23.6666666666667,40.26,25.7,34.2328571428571,25.33,39.834,24,50.03,10.33,31.06,25.1,36.7,26.2514285714286,43.8528571428571,23.7,42.74,11.4,752.066666666667,80,7.33333333333333,23.3333333333333,8,45.0838832650334,45.0838832650334
2016-05-04 05:40:00,70,10,21.89,36.79,18.79,40.1,23,36.26,21.9633333333333,33.73,20.55,46.5,1.53333333333333,42.1333333333333,21.39,35.5,22.9266666666667,41.4666666666667,20.37,40.236,1.86666666666667,766.6,93.6666666666667,1,40,0.966666666666667,11.6420250153169,11.6420250153169
2016-03-21 00:50:00,70,0,22.2,37.5,19.29,40.9,22.1,36.79,19.9633333333333,37,19.73,44.6633333333333,6.3,61.8633333333333,19.29,32.2,23.4266666666667,41.4,19.5,39.2,5.46666666666667,761.4,89.3333333333333,2,30,3.81666666666667,42.068490665406,42.068490665406
2016-04-24 16:10:00,60,0,22,36.2,20.1,37.3633333333333,22.7,34.4,21.7,34.3685714285714,20.4633333333333,45.4,6.33333333333333,38.9666666666667,22.1,30.272,23.7,35.9333333333333,20.5666666666667,37.03,6.43333333333333,757.316666666667,68.1666666666667,6.83333333333333,40,0.866666666666667,20.6963940290734,20.6963940290734
2016-05-08 12:40:00,60,0,25.0666666666667,39.9333333333333,28.2,31.89,26.1,38.5642857142857,25.1,37.9,23.1,44.5,27.7528571428571,1,23.89,37.072,24.5,39.92,23.1,42.29,24.2,751.866666666667,43.3333333333333,3.66666666666667,40,10.9666666666667,15.9896499593742,15.9896499593742
2016-04-25 02:00:00,70,0,21.23,35.23,18.0666666666667,39.1633333333333,22.7,35.09,20.89,32.9,20.2,42.9666666666667,1.6,51.1266666666667,21.7,33.7,24.39,40.9666666666667,20.2,38.2,1.1,757.7,96,2,25,0.5,0.772787700407207,0.772787700407207
2016-01-29 15:00:00,30,0,17.89,44.59,17.1,44.9333333333333,19,42.29,16.79,44.8633333333333,16.6,50.2,8.6,84.76,16.9877777777778,40.215,17.0222222222222,46.8694444444444,16.23,44.4333333333333,8.3,762.7,85,10,40,5.9,43.3710090932436,43.3710090932436
2016-03-20 23:50:00,60,10,22.39,37.4,19.4633333333333,40.5,22.2,36.6633333333333,20,37.09,19.9266666666667,43.9666666666667,6.09,62.5,19.29,32.09,23.73,40.93,19.4266666666667,38.29,5.81666666666667,761.416666666667,90.8333333333333,1.83333333333333,57.5,4.4,20.8028350141831,20.8028350141831
2016-01-31 00:30:00,50,0,21.5,42.2,20.6666666666667,41.3633333333333,20.89,44.7,18.6,43.09,18.3066666666667,53.4155555555556,3.9,99.4,17,39.5,20.7,50.7788888888889,16.5,47.4666666666667,4.4,754.8,86.5,4.5,34.5,2.35,17.0797308324836,17.0797308324836
2016-02-07 18:40:00,350,10,21.4633333333333,43.53,20.9633333333333,41.53,21.39,42.925,18.7,41.2,18.89,53.9888888888889,7.19,63.5,19.2,34.9833333333333,22.4022222222222,44.4333333333333,19.1,42.1266666666667,7.53333333333333,747.133333333333,66,8,40,1.53333333333333,26.1476391693577,26.1476391693577
2016-03-24 11:50:00,30,0,21.1333333333333,39.9,19,42.6266666666667,22,37.8266666666667,21.23,37.6933333333333,19.29,47.3633333333333,10.8666666666667,31.4266666666667,20.2,35.1633333333333,21.79,40.8633333333333,19.39,39.1725,8.46666666666667,756.9,67,3.83333333333333,21.5,2.66666666666667,42.8233867278323,42.8233867278323
2016-03-19 11:20:00,650,0,20.89,36.7,18.29,39.6633333333333,21.2,36,19.6,34.4,18.29,44.79,7.23,43.5666666666667,19.29,30.1,21.6666666666667,40.1266666666667,19.5,37.9,5.7,762.733333333333,77.3333333333333,3.33333333333333,50,1.93333333333333,16.341741848737,16.341741848737
2016-05-26 22:10:00,80,20,24.5,44.7,23.7,42.834,26.79,38.4,24.6666666666667,42.9666666666667,22.7,63.6933333333333,15.96,16.4666666666667,24.3471428571429,43.7357142857143,24.73,49.9,22.7,44.4,16.6333333333333,756.1,72.6666666666667,4,62.3333333333333,11.5833333333333,24.7316680848598,24.7316680848598
2016-02-20 18:30:00,340,0,22.89,39.9666666666667,21.89,39.76,22.2,40.4,18.6666666666667,47.06,17.7771428571429,52.1057142857143,9.63,93.2266666666667,17.89,41.8266666666667,21.6,51.09,17.79,44.09,9.6,753.75,95,9,62.5,8.85,19.9566822266206,19.9566822266206
2016-02-18 13:00:00,70,30,20.29,36.9,18.89,36.43,19.956,37,19.89,36.03,17.5,44.44,5.59,53.57,17.79,27.8233333333333,19.79,35.5,17.79,37.06,3.4,755.7,69,6,25,-1.8,29.0072417701595,29.0072417701595
2016-05-04 14:10:00,70,10,23.29,34.3633333333333,24.39,29.5666666666667,23.1,33.79,23.29,33.1266666666667,20.6,46.7666666666667,17.4266666666667,1,21.912,29.478,23.8566666666667,35.7,20.5,36.9428571428571,15.45,766.15,35.8333333333333,3,40,0.4,29.9907089327462,29.9907089327462
2016-05-08 12:50:00,50,0,25.1,39.79,28,32.09,26.1,38.5,25.1,37.9,23.1,43.8333333333333,27.66,1,23.89,36.98,24.5,39.8971428571429,23.1,42.1633333333333,24.4,751.833333333333,42.6666666666667,3.83333333333333,40,10.9333333333333,8.94853374920785,8.94853374920785
2016-04-18 11:00:00,40,0,21.73,39.29,24,34.5966666666667,22.5,36.79,22.956,36.59,20.1333333333333,44.06,12.6266666666667,9.86,20.6,30.6266666666667,21.6333333333333,37.89,20.89,39.4333333333333,9.1,761.9,66,3,29,3.1,41.0899998736568,41.0899998736568
2016-01-28 15:00:00,50,0,19.29,45.29,18.5,44.9333333333333,19.79,44.4,18.2,45.09,17.2,52.1073684210526,6.69,84.9333333333333,18.4572222222222,40.2,18.4205555555556,46.29,17.1,46.5,7.2,765.1,70,2,29,2,39.0588205307722,39.0588205307722
2016-02-13 02:50:00,50,0,21,38.09,18.89,38.9333333333333,20.89,39.59,19.2,39.4,19.3288888888889,66.0861111111111,0.433333333333333,86.2266666666667,19.3011111111111,34.4,22.7,45.2327777777778,18.5,41.6266666666667,-0.2,740.566666666667,91.8333333333333,2,22.1666666666667,-1.33333333333333,6.90821952885017,6.90821952885017
2016-03-08 12:10:00,390,0,19.6,38.56,18.6666666666667,37.59,20.1,36.2,19,35.9,17.5,44.59,7.13333333333333,81.53,18.2,32.3633333333333,19.5,38.9666666666667,17.6666666666667,37.46,5.56666666666667,757.3,77.6666666666667,3,40,1.9,5.44902401743457,5.44902401743457
2016-05-06 04:30:00,40,0,23,36.09,20.7,38,23.89,37.23,22.6,34.4,19.5333333333333,41.4,8,39.5333333333333,22.5,36.9428571428571,23,42.9333333333333,21.1,40.9125,9.35,756,78,3.5,40,5.65,34.0599692775868,34.0599692775868
2016-04-03 20:00:00,110,0,22.29,44.26,21.73,43.4666666666667,22.6333333333333,41.53,21.29,45.03,19.76,49.3266666666667,16.5666666666667,30.33,21.39,41.1633333333333,24.29,47.1633333333333,20.29,44.9,17.3,749.2,64,2,40,10.3,24.3253942579031,24.3253942579031
2016-02-22 16:10:00,50,0,21.0666666666667,46.1333333333333,19.89,46.6633333333333,21.7,42.9333333333333,20.2,45.6633333333333,18.5,53.44,10.63,90.9333333333333,18.5,44.59,20.39,48.9666666666667,18.7,47.29,7.26666666666667,750.983333333333,97.8333333333333,5.16666666666667,45.1666666666667,6.95,28.3039970090613,28.3039970090613
2016-01-19 22:30:00,40,0,19.79,38.2,18.89,38.3266666666667,19.73,39.59,19.3233333333333,35.93,18.445,77.495,-5.5,83.8111111111111,17.5,30.2933333333333,20.4266666666667,39.43,16.39,38,-3.8,758.35,91,1,61.5,-5.1,8.7008771719411,8.7008771719411
2016-04-21 09:50:00,50,0,21.6,37.4666666666667,22.2,35.7,22.7,35.7,22.39,34.79,20,45.4333333333333,13.0666666666667,6.69666666666667,21.29,32.29,21.5,39.2,20.29,37.9,9.96666666666667,762.616666666667,67.5,4,27.1666666666667,4.1,22.496162483003,22.496162483003
2016-05-13 12:00:00,260,0,25.2,48.8633333333333,28.5,38.76,28.1114285714286,44.3714285714286,25.89,44.5385714285714,24.1,49.5,22.4266666666667,3.16666666666667,24.89,42,25.2,47.59,24.39,46.7,20.2,747.8,65,5,28,13.4,30.0070435856469,30.0070435856469
2016-03-20 08:20:00,100,0,20.76,36.99,18,39.995,22,36.5666666666667,19.9633333333333,34.4,20.4566666666667,82.9666666666667,5.59,46.4633333333333,19.1,30.5,21.79,41.73,19.5,40.5666666666667,5.03333333333333,761.9,81,3.33333333333333,20.3333333333333,1.96666666666667,32.3612888809294,32.3612888809294
2016-05-18 01:50:00,60,10,23.29,40.79,21.6,41.4,24.736,39.312,23.29,38.29,21.2,53.272,8.85142857142857,35.9071428571429,23.272,40.356,23.89,44.7,22.66,42.978,9.88333333333333,755.566666666667,83.6666666666667,2,25.8333333333333,7.21666666666667,49.5740705984645,49.5740705984645
2016-05-14 08:00:00,350,0,24.5,36.59,22.3614285714286,37.7957142857143,23.9725,31.7225,24.79,36.334,23.76,42.7595833333333,10.33,2.36333333333333,24.39,32.0666666666667,25.29,38.794,23.89,40.916,8.6,755.5,64,6,40,2.1,27.3958128993399,27.3958128993399
2016-04-02 05:50:00,40,0,21.1,39,18.6,42.7,21.7,37.2,20,38.1266666666667,19.29,45.3266666666667,7.09,58.73,20.1,33.79,21.5,39.53,19.7675,37.7,6.65,758.233333333333,87.8333333333333,1,20.1666666666667,4.8,14.8208868224174,14.8208868224174
2016-03-01 20:10:00,120,20,21.39,39.1633333333333,19.7,40.03,20.79,38.09,19.29,40,17.9966666666667,46.2933333333333,6.65666666666667,86.56,18.39,34.29,20.6333333333333,42.1566666666667,17.79,38.4,6.7,752.016666666667,96,8,47.6666666666667,6.1,17.6889784983359,17.6889784983359
2016-01-14 03:10:00,50,0,18.79,42.2,18.2,41.425,19.79,43.3266666666667,18.39,41.9,17.7,63.79,2.93333333333333,92.8,18.1,42.3633333333333,19.2,50.9,16.7,46.7,3.23333333333333,752.766666666667,89,5.83333333333333,38,1.63333333333333,36.2702636281028,36.2702636281028
2016-05-23 09:00:00,60,0,24.1,47.79,21.79,50.7,25.39,42.73,23.39,45.59,22.89,50.7,11.3,52.79,23.39,41.2,24.5333333333333,47.23,23.2,48.59,11.9,754.9,92,2,61,10.7,4.28174990229309,4.28174990229309
2016-01-21 08:30:00,40,0,18,38.59,17,37.9,18.29,39.09,16.89,36.7,16.2,49.115,-3.16333333333333,90.3566666666667,15.825,32.0222222222222,18.5,42.5394444444444,15.69,39.86,-3.55,763.5,92,1,49,-4.7,26.2966651818715,26.2966651818715
2016-02-18 05:10:00,60,0,19.9266666666667,35.7,17.79,37.6266666666667,20,37.7514285714286,18,35.09,18.29,40.0771428571429,-1.46,84.4333333333333,18.3566666666667,30,21.0333333333333,40.9333333333333,17.89,39.73,-0.733333333333333,754.6,84.1666666666667,3.83333333333333,65,-3.11666666666667,33.4464780404232,33.4464780404232
2016-03-23 06:20:00,40,0,21.6,39.0666666666667,18.79,42.7666666666667,22.39,38.1266666666667,20.5,36.9,20.1,42.8666666666667,5.8,67.6566666666667,20.0666666666667,37.9666666666667,22.39,43.79,19.8233333333333,41.9333333333333,5.3,755.9,95.6666666666667,2,32.3333333333333,4.66666666666667,13.7201848905534,13.7201848905534
2016-01-30 18:30:00,120,0,21.1666666666667,42.8,20.6333333333333,41.5,22.0666666666667,45.93,21.7266666666667,42.7,17.6,56.7572222222222,4.26333333333333,99.5266666666667,16.89,39.8816666666667,20.28,48.225,16.29,44.9,4.95,753.6,81.5,4,40,2.05,5.90421404922381,5.90421404922381
2016-03-24 17:50:00,80,0,20.9633333333333,38.79,19.2,40,21.7,37.26,20.6,37,19.29,45.3633333333333,9.8,31.76,20,33.9633333333333,22.5,40.9333333333333,19.29,37.29,8.6,756.2,73.5,4,24.6666666666667,4,11.4191352156922,11.4191352156922
2016-01-30 04:50:00,50,0,19.2,44.1633333333333,18.5,44.03,19.79,44.7,16.5333333333333,46.59,16.7,51.645,8.89,88.7666666666667,16.8344444444444,42.57,18.5388888888889,53.79,16.39,48.79,8.76666666666667,756.2,87,11.8333333333333,40,6.7,11.5926508558914,11.5926508558914
